product_name,brands,nutriscore_grade,nova_group,energy-kcal_100g,sugars_100g,sodium_100g,saturated-fat_100g,fat_100g,carbohydrates_100g,proteins_100g,fiber_100g,additives_n,url,pnns_groups_1,pnns_groups_2,ID_Match
Goldfish Flavor Blasted Xtra Cheesy Pizza Baked Snack Crackers,Goldfish,unknown,4.0,140.0,,0.26,1.0,5.0,21.0,3.0,1.0,3.0,http://world-en.openfoodfacts.org/product/0014100085539/goldfish-flavor-blasted-xtra-cheesy-pizza-baked-snack-crackers,Sugary snacks,Biscuits and cakes,GOLDFISH FLAVOR BLASTED XTRA CHEESY PIZZA BAKED SNACK CRACKERS | GOLDFISH
"Goldfish Grahams, S'mores",Pepperidge Farm,e,4.0,467.0,33.3,0.417,3.33,15.0,76.7,6.67,3.33,5.0,http://world-en.openfoodfacts.org/product/0014100093626/goldfish-grahams-s-mores-pepperidge-farm,Sugary snacks,Biscuits and cakes,"GOLDFISH GRAHAMS, S'MORES | PEPPERIDGE FARM"
"Fudge brownie baked graham snacks, fudge brownie",PEPPERIDGE FARM,d,4.0,467.0,33.33,0.35,5.0,16.67,73.33,6.67,6.7,4.0,http://world-en.openfoodfacts.org/product/0014100096054/fudge-brownie-baked-graham-snacks-fudge-brownie-pepperidge-farm,Sugary snacks,Biscuits and cakes,"FUDGE BROWNIE BAKED GRAHAM SNACKS, FUDGE BROWNIE | PEPPERIDGE FARM"
Pistachios,Wonderful,e,3.0,2040.0,25.5,1.15,12.8,166.0,102.0,76.5,38.3,0.0,http://world-en.openfoodfacts.org/product/0014113910088/pistachios-wonderful,Salty snacks,Nuts,PISTACHIOS | WONDERFUL
pistache wonderful 227 gr bol,wonderful,c,3.0,567.0,6.67,0.5,5.0,46.7,16.7,20.0,10.0,0.0,http://world-en.openfoodfacts.org/product/0014113910477/pistache-wonderful-227-gr-bol,Salty snacks,Nuts,PISTACHE WONDERFUL 227 GR BOL | WONDERFUL
Hojuelas de avena Oats,Oats,a,1.0,349.0,0.0,0.0,1.0,6.0,62.0,11.7,8.0,0.0,http://world-en.openfoodfacts.org/product/0014563000087/hojuelas-de-avena-oats,Cereals and potatoes,Cereals,HOJUELAS DE AVENA OATS | OATS
Avena oats,1,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0014563000209/avena-oats-1,unknown,unknown,AVENA OATS | 1
AVENA 1 INSTANTANEA,GRANVITA,d,4.0,,31.7,0.337,0.857,4.57,68.9,7.43,8.86,2.0,http://world-en.openfoodfacts.org/product/0014563002005/avena-1-instantanea-granvita,Cereals and potatoes,Cereals,AVENA 1 INSTANTANEA | GRANVITA
Granola Con Pasas Y Coco,Avena 1,unknown,,341.0,19.9,0.014,,7.8,56.8,10.9,8.9,,http://world-en.openfoodfacts.org/product/0014563004009/granola-con-pasas-y-coco-avena-1,unknown,unknown,GRANOLA CON PASAS Y COCO | AVENA 1
Clamato estilo cubano,Grupo Peñafiel,unknown,4.0,8.0,2.1,0.7,,0.0,2.1,0.0,,4.0,http://world-en.openfoodfacts.org/product/0014800000276/clamato-estilo-cubano-grupo-penafiel,unknown,unknown,CLAMATO ESTILO CUBANO | GRUPO PEÑAFIEL
Clamato - El original,Grupo Peñafiel,c,4.0,7.0,1.7,0.0,0.0,0.0,1.7,0.0,0.0,4.0,http://world-en.openfoodfacts.org/product/0014800515312/clamato-el-original-grupo-penafiel,Beverages,Artificially sweetened beverages,CLAMATO - EL ORIGINAL | GRUPO PEÑAFIEL
Clamato El Original,Grupo peñafiel,d,4.0,14.0,0.0,0.4,0.0,2.0,2.0,1.0,1.0,4.0,http://world-en.openfoodfacts.org/product/0014800515336/clamato-el-original-grupo-penafiel,Beverages,Artificially sweetened beverages,CLAMATO EL ORIGINAL | GRUPO PEÑAFIEL
Jugo de tomate Clamato El Original con almeja,Clamato,c,4.0,7.0,1.7,0.351,,0.0,1.7,0.0,,4.0,http://world-en.openfoodfacts.org/product/0014800515343/jugo-de-tomate-clamato-el-original-con-almeja,unknown,unknown,JUGO DE TOMATE CLAMATO EL ORIGINAL CON ALMEJA | CLAMATO
Purees peaches cream yogurt toddler baby food pouches,Gerber,unknown,4.0,80.808080808081,15.151515151515,,0.0,1.010101010101,18.181818181818,1.010101010101,1.010101010101,3.0,http://world-en.openfoodfacts.org/product/0015000044961/purees-peaches-cream-yogurt-toddler-baby-food-pouches-gerber,Milk and dairy products,Milk and yogurt,PUREES PEACHES CREAM YOGURT TODDLER BABY FOOD POUCHES | GERBER
Red Grape Rouses,Pure Flavor,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0015418004649/red-grape-rouses-pure-flavor,unknown,unknown,RED GRAPE ROUSES | PURE FLAVOR
Bologna de pollo reducida en grasa,BAR S,e,4.0,188.6,2.5,476.0,4.4,15.0,2.6,10.8,0.0,3.0,http://world-en.openfoodfacts.org/product/0015900064243/bologna-de-pollo-reducida-en-grasa-bar-s,Fish Meat Eggs,Processed meat,BOLOGNA DE POLLO REDUCIDA EN GRASA | BAR S
Bologna De Pavo Reducida En Grasa,Bar S,unknown,,217.0,,,,15.0,9.4,11.1,,,http://world-en.openfoodfacts.org/product/0015900064250/bologna-de-pavo-reducida-en-grasa-bar-s,unknown,unknown,BOLOGNA DE PAVO REDUCIDA EN GRASA | BAR S
Tocino Ahumado,Bar S,unknown,,562.0,0.6,2.0,18.0,49.4,0.7,28.6,0.0,,http://world-en.openfoodfacts.org/product/0015900070718/tocino-ahumado-bar-s,unknown,unknown,TOCINO AHUMADO | BAR S
Gushers Strawberry Splash and Tropical Fruit 6 Count,Fruit Gushers,e,4.0,348.0,43.3,0.174,2.2,4.3,78.2,0.0,,9.0,http://world-en.openfoodfacts.org/product/0016000159105/gushers-strawberry-splash-and-tropical-fruit-6-count-fruit-gushers,Sugary snacks,Sweets,GUSHERS STRAWBERRY SPLASH AND TROPICAL FRUIT 6 COUNT | FRUIT GUSHERS
Fruit Roll-Ups,General Mills,e,4.0,357.0,50.0,0.357,3.57,7.14,85.7,0.0,0.0,6.0,http://world-en.openfoodfacts.org/product/0016000189102/fruit-roll-ups-general-mills,Sugary snacks,Sweets,FRUIT ROLL-UPS | GENERAL MILLS
"Variety Pack Fruit by the Foot 6 Count Strawberry, Berry and Rainbow Punch","Fruit by the Foot,General Mills Sales Inc",e,4.0,381.0,47.6,0.238,2.38,4.76,81.0,0.0,0.0,8.0,http://world-en.openfoodfacts.org/product/0016000194304/variety-pack-fruit-by-the-foot-6-count-strawberry-berry-and-rainbow-punch,Sugary snacks,Sweets,"VARIETY PACK FRUIT BY THE FOOT 6 COUNT STRAWBERRY, BERRY AND RAINBOW PUNCH | FRUIT BY THE FOOT,GENERAL MILLS SALES INC"
Chocolate Fudge,Betty Grocker,unknown,,404.1,24.1,0.5535,4.3,21.3,47.4,5.7,1.3,,http://world-en.openfoodfacts.org/product/0016000208018/chocolate-fudge-betty-grocker,unknown,unknown,CHOCOLATE FUDGE | BETTY GROCKER
Golden vainilla,Betty Crocker,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0016000208094/golden-vainilla-betty-crocker,unknown,unknown,GOLDEN VAINILLA | BETTY CROCKER
Red Velvet Super Moist Cake,Betty Crocker,unknown,,407.1,24.2,0.545,3.8,21.1,48.7,5.6,1.1,,http://world-en.openfoodfacts.org/product/0016000208155/red-velvet-super-moist-cake-betty-crocker,unknown,unknown,RED VELVET SUPER MOIST CAKE | BETTY CROCKER
Cinnamon Toast Crunch,General Mills,unknown,,425.0,30.0,0.57,1.0,9.0,80.0,6.0,7.0,,http://world-en.openfoodfacts.org/product/0016000221284/cinnamon-toast-crunch-general-mills,unknown,unknown,CINNAMON TOAST CRUNCH | GENERAL MILLS
gomitas de minecraft,minecraft,unknown,4.0,348.0,39.1,0.152,0.0,0.0,82.6,0.0,,6.0,http://world-en.openfoodfacts.org/product/0016000222366/gomitas-de-minecraft,unknown,unknown,GOMITAS DE MINECRAFT | MINECRAFT
fiber one chewy bars,Fiber One,c,4.0,302.0,12.9,0.431,4.31,8.62,60.3,17.2,25.9,5.0,http://world-en.openfoodfacts.org/product/0016000261648/fiber-one-chewy-bars,Sugary snacks,Biscuits and cakes,FIBER ONE CHEWY BARS | FIBER ONE
General mills calorie chocolate peanut butter chewy bars,Fiber One,c,3.0,348.0,4.35,0.457,4.35,10.9,56.5,21.7,26.1,0.0,http://world-en.openfoodfacts.org/product/0016000261655/general-mills-calorie-chocolate-peanut-butter-chewy-bars-fiber-one,Sugary snacks,Biscuits and cakes,GENERAL MILLS CALORIE CHOCOLATE PEANUT BUTTER CHEWY BARS | FIBER ONE
LUCKY CHARMS,NESTLE,e,4.0,,37.8,0.65,0.8,4.1,81.9,7.9,5.6,5.0,http://world-en.openfoodfacts.org/product/0016000272019/lucky-charms-nestle,Cereals and potatoes,Cereals,LUCKY CHARMS | NESTLE
Cheerios,General Mills,c,3.0,359.0,5.13,0.487,1.28,6.41,74.4,12.8,10.3,2.0,http://world-en.openfoodfacts.org/product/0016000275263/cheerios-general-mills,Cereals and potatoes,Breakfast cereals,CHEERIOS | GENERAL MILLS
Betún sabor chocolate,Betty crocker,e,3.0,384.0,48.0,0.25,8.0,16.0,59.0,1.0,0.0,0.0,http://world-en.openfoodfacts.org/product/0016000289970/betun-sabor-chocolate-betty-crocker,Sugary snacks,Sweets,BETÚN SABOR CHOCOLATE | BETTY CROCKER
Rich & creamy vanilla frosting,Betty crocker,unknown,3.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/0016000289987/rich-creamy-vanilla-frosting-betty-crocker,Sugary snacks,Sweets,RICH & CREAMY VANILLA FROSTING | BETTY CROCKER
Harina para preparar galletas con chispas de chocolate,Betty crocker,e,,,50.0,0.508,17.9,28.6,75.0,3.57,3.57,,http://world-en.openfoodfacts.org/product/0016000289994/harina-para-preparar-galletas-con-chispas-de-chocolate-betty-crocker,Cereals and potatoes,Cereals,HARINA PARA PREPARAR GALLETAS CON CHISPAS DE CHOCOLATE | BETTY CROCKER
Crunchy,Nature Valley,d,,446.0,25.7,0.1466,1.6,17.6,63.8,8.1,5.7,,http://world-en.openfoodfacts.org/product/0016000346987/crunchy-nature-valley,Sugary snacks,Biscuits and cakes,CRUNCHY | NATURE VALLEY
Betty Crocker Whipped Cream Cheese Frosting,Betty Crocker,e,4.0,458.0,54.2,0.188,12.5,25.0,58.3,0.0,,5.0,http://world-en.openfoodfacts.org/product/0016000374201/betty-crocker-whipped-cream-cheese-frosting,Sugary snacks,Sweets,BETTY CROCKER WHIPPED CREAM CHEESE FROSTING | BETTY CROCKER
chocolate caramel and pretzel bars,Fiber One,a,4.0,304.0,4.35,0.000457,4.35,8.7,60.9,17.4,26.1,4.0,http://world-en.openfoodfacts.org/product/0016000415447/chocolate-caramel-and-pretzel-bars-fiber-one,Sugary snacks,Biscuits and cakes,CHOCOLATE CARAMEL AND PRETZEL BARS | FIBER ONE
Brownies Chocolate Fudge,Fiber One,c,4.0,280.0,8.0,0.32,4.0,12.0,68.0,8.0,48.0,8.0,http://world-en.openfoodfacts.org/product/0016000423718/brownies-chocolate-fudge-fiber-one,Sugary snacks,Biscuits and cakes,BROWNIES CHOCOLATE FUDGE | FIBER ONE
Fruteria,Nature Valley,d,4.0,363.5,37.3,0.262,0.8,5.0,76.2,3.5,3.5,6.0,http://world-en.openfoodfacts.org/product/0016000440296/fruteria-nature-valley,Sugary snacks,Biscuits and cakes,FRUTERIA | NATURE VALLEY
Barras de granola con avena integral y miel,Nature Valley,d,4.0,446.0,25.7,0.358,1.9,17.6,63.8,8.1,5.71,2.0,http://world-en.openfoodfacts.org/product/0016000446830/barras-de-granola-con-avena-integral-y-miel-nature-valley,Sugary snacks,Biscuits and cakes,BARRAS DE GRANOLA CON AVENA INTEGRAL Y MIEL | NATURE VALLEY
Barras De Granola Con Frutas Y Almendras 210 GRS,Nature Valley,d,4.0,397.8,20.3,0.1971,1.4,12.6,63.4,7.7,5.1,4.0,http://world-en.openfoodfacts.org/product/0016000446847/barras-de-granola-con-frutas-y-almendras-210-grs-nature-valley,Sugary snacks,Biscuits and cakes,BARRAS DE GRANOLA CON FRUTAS Y ALMENDRAS 210 GRS | NATURE VALLEY
Sweet & Salty,Nature Valley,e,4.0,480.0,20.0,0.4,7.14,22.9,57.1,11.4,2.86,4.0,http://world-en.openfoodfacts.org/product/0016000446854/sweet-salty-nature-valley,Sugary snacks,Biscuits and cakes,SWEET & SALTY | NATURE VALLEY
Sweet & salty,Nature valley,e,4.0,464.2,26.3,0.3457,8.9,22.6,56.6,8.6,5.1,4.0,http://world-en.openfoodfacts.org/product/0016000446878/sweet-salty-nature-valley,Sugary snacks,Biscuits and cakes,SWEET & SALTY | NATURE VALLEY
Crujiente,Nature Valley,d,4.0,,28.5,0.361,3.56,19.0,68.8,7.11,4.74,1.0,http://world-en.openfoodfacts.org/product/0016000446885/crujiente-nature-valley,Sugary snacks,Biscuits and cakes,CRUJIENTE | NATURE VALLEY
Soft-Baked Bars Cinnamon Coffee Cake,Fiber One,c,4.0,280.0,8.0,0.36,4.0,12.0,68.0,8.0,24.0,8.0,http://world-en.openfoodfacts.org/product/0016000457010/soft-baked-bars-cinnamon-coffee-cake-fiber-one,Sugary snacks,Biscuits and cakes,SOFT-BAKED BARS CINNAMON COFFEE CAKE | FIBER ONE
Marshmallow flavored bars,General Mills,e,4.0,416.66666666667,37.5,0.354166666666668,4.1666666666667,12.5,75.0,4.1666666666667,0.0,4.0,http://world-en.openfoodfacts.org/product/0016000467576/marshmallow-flavored-bars-general-mills,Cereals and potatoes,Breakfast cereals,MARSHMALLOW FLAVORED BARS | GENERAL MILLS
Cinnamon Toast Crunch TREATS,General Mills,e,4.0,417.0,62.5,0.834,4.17,12.5,75.0,0.0,20.8,10.0,http://world-en.openfoodfacts.org/product/0016000467583/cinnamon-toast-crunch-treats-general-mills,Sugary snacks,Biscuits and cakes,CINNAMON TOAST CRUNCH TREATS | GENERAL MILLS
Golden Grahams Treats,General Mills,e,4.0,400.0,40.0,0.333,5.0,11.7,76.7,3.33,3.33,2.0,http://world-en.openfoodfacts.org/product/0016000467590/golden-grahams-treats-general-mills,Sugary snacks,Biscuits and cakes,GOLDEN GRAHAMS TREATS | GENERAL MILLS
Protein honey,Nature Valley,b,,190.0,7.0,0.06,2.5,11.0,14.0,10.0,,,http://world-en.openfoodfacts.org/product/0016000471962/protein-honey-nature-valley,unknown,unknown,PROTEIN HONEY | NATURE VALLEY
Crunchy,Nature Valle,e,4.0,,23.7,0.434,7.12,21.3,64.0,7.12,4.74,2.0,http://world-en.openfoodfacts.org/product/0016000485419/crunchy-nature-valle,Sugary snacks,Biscuits and cakes,CRUNCHY | NATURE VALLE
Chewy granola bar,Nature Valley,e,,500.0,17.5,0.425,12.5,30.0,37.5,25.0,5.0,0.0,http://world-en.openfoodfacts.org/product/0016000485426/chewy-granola-bar-nature-valley,Sugary snacks,Biscuits and cakes,CHEWY GRANOLA BAR | NATURE VALLEY
Harina para preparar pastel sabor a chocolate estilo red velvet,Betty crocker,e,4.0,,41.9,,2.33,3.49,81.4,,,7.0,http://world-en.openfoodfacts.org/product/0016000490888/harina-para-preparar-pastel-sabor-a-chocolate-estilo-red-velvet-betty-crocker,Cereals and potatoes,Cereals,HARINA PARA PREPARAR PASTEL SABOR A CHOCOLATE ESTILO RED VELVET | BETTY CROCKER
Harina para preparar brownie saboe a chocolate,Betty Crocker,unknown,3.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/0016000490895/harina-para-preparar-brownie-saboe-a-chocolate-betty-crocker,Cereals and potatoes,Cereals,HARINA PARA PREPARAR BROWNIE SABOE A CHOCOLATE | BETTY CROCKER
Harina para preparar pastel sabor a jarabe de chocolate,Betty crocker,e,3.0,377.0,41.9,0.884,2.33,3.49,81.4,4.65,2.33,1.0,http://world-en.openfoodfacts.org/product/0016000490949/harina-para-preparar-pastel-sabor-a-jarabe-de-chocolate-betty-crocker,Cereals and potatoes,Cereals,HARINA PARA PREPARAR PASTEL SABOR A JARABE DE CHOCOLATE | BETTY CROCKER
Harina para preparar pastel sabor a chocolate,Betty crocker,e,3.0,377.0,41.9,0.837,2.33,3.49,81.4,4.65,2.33,2.0,http://world-en.openfoodfacts.org/product/0016000490956/harina-para-preparar-pastel-sabor-a-chocolate-betty-crocker,Cereals and potatoes,Cereals,HARINA PARA PREPARAR PASTEL SABOR A CHOCOLATE | BETTY CROCKER
Super moist cake mix golden vanilla,Betty Crocker,e,,377.0,44.2,0.721,2.33,3.49,83.7,,0.0,,http://world-en.openfoodfacts.org/product/0016000490970/super-moist-cake-mix-golden-vanilla-betty-crocker,Cereals and potatoes,Cereals,SUPER MOIST CAKE MIX GOLDEN VANILLA | BETTY CROCKER
Super moist french vanilla cake mix,Betty Crocker,e,4.0,367.0,44.2,0.721,2.33,3.49,81.4,2.33,0.0,6.0,http://world-en.openfoodfacts.org/product/0016000490987/super-moist-french-vanilla-cake-mix-betty-crocker,unknown,unknown,SUPER MOIST FRENCH VANILLA CAKE MIX | BETTY CROCKER
SWEET & SALT NUT Granola bars,Nature Valley,e,4.0,,22.9,0.392,10.0,25.7,57.1,8.57,5.71,4.0,http://world-en.openfoodfacts.org/product/0016000497269/sweet-salt-nut-granola-bars-nature-valley,Sugary snacks,Biscuits and cakes,SWEET & SALT NUT GRANOLA BARS | NATURE VALLEY
Chex mix,Ricolino,unknown,3.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/0016000498143/chex-mix-ricolino,Sugary snacks,Biscuits and cakes,CHEX MIX | RICOLINO
Crunchy almond butter granola bars,Nature valley,d,4.0,436.0,28.5,0.296,2.37,19.0,59.3,7.12,4.74,2.0,http://world-en.openfoodfacts.org/product/0016000499126/crunchy-almond-butter-granola-bars-nature-valley,Sugary snacks,Biscuits and cakes,CRUNCHY ALMOND BUTTER GRANOLA BARS | NATURE VALLEY
Brownie Chocolate Fudge,Fiber One,not-applicable,4.0,70.0,2.0,0.08,1.0,3.0,11.0,2.0,6.0,6.0,http://world-en.openfoodfacts.org/product/0016000506497/brownie-chocolate-fudge-fiber-one,Sugary snacks,Biscuits and cakes,BROWNIE CHOCOLATE FUDGE | FIBER ONE
Oats 'N Dark Chocolate Granola Bars,Nature's Valley,d,4.0,476.0,28.6,0.321,3.57,19.0,69.0,7.14,7.14,2.0,http://world-en.openfoodfacts.org/product/0016000507258/oats-n-dark-chocolate-granola-bars-nature-s-valley,Sugary snacks,Biscuits and cakes,OATS 'N DARK CHOCOLATE GRANOLA BARS | NATURE'S VALLEY
Chewy bar (chocolate),Fiber One,c,4.0,304.0,4.35,0.435,6.52,8.7,60.9,21.7,26.1,4.0,http://world-en.openfoodfacts.org/product/0016000507357/chewy-bar-chocolate-fiber-one,Sugary snacks,Biscuits and cakes,CHEWY BAR (CHOCOLATE) | FIBER ONE
Trail Mix,Nature Valley,d,4.0,450.0,21.0,0.0,1.5,12.0,75.0,3.0,,3.0,http://world-en.openfoodfacts.org/product/0016000515772/trail-mix-nature-valley,Sugary snacks,Biscuits and cakes,TRAIL MIX | NATURE VALLEY
Yellowfin tuna salad with vegetables,Dolores,unknown,,119.4,0.0,0.24688,0.44,4.72,9.12,10.11,0.0,,http://world-en.openfoodfacts.org/product/0016101000214/yellowfin-tuna-salad-with-vegetables-dolores,unknown,unknown,YELLOWFIN TUNA SALAD WITH VEGETABLES | DOLORES
Pancho’s,Dulces RAVI,e,4.0,300.0,66.0,3.08,0.0,0.0,75.0,0.0,0.0,4.0,http://world-en.openfoodfacts.org/product/0016757631107/pancho-s-dulces-ravi,Sugary snacks,Sweets,PANCHO’S | DULCES RAVI
Probichos - Fresa Plátano,Lifeway,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0017077032308/probichos-fresa-platano-lifeway,Milk and dairy products,Milk and yogurt,PROBICHOS - FRESA PLÁTANO | LIFEWAY
Lifeway Kefir,Lifeway,unknown,4.0,38.05,3.7,0.05123,,0.85,3.7,3.9,,1.0,http://world-en.openfoodfacts.org/product/0017077102087/lifeway-kefir,Milk and dairy products,Milk and yogurt,LIFEWAY KEFIR | LIFEWAY
KEFIR cultured lowfat milk,Lifeway,b,4.0,45.8,3.75,0.0521,0.625,0.833,3.75,4.17,0.0,1.0,http://world-en.openfoodfacts.org/product/0017077102322/kefir-cultured-lowfat-milk-lifeway,Milk and dairy products,Milk and yogurt,KEFIR CULTURED LOWFAT MILK | LIFEWAY
KEFIR cultured lowfat milk Strawberry,Lifeway,c,4.0,59.2,8.33,0.0521,0.625,0.833,8.33,4.58,0.0,1.0,http://world-en.openfoodfacts.org/product/0017077103084/kefir-cultured-lowfat-milk-strawberry-lifeway,Beverages,Sweetened beverages,KEFIR CULTURED LOWFAT MILK STRAWBERRY | LIFEWAY
Kefir Cultured Lowfat Milk Blueberry,Lifeway,b,4.0,49.5,7.32,0.0516,0.63,0.8,7.32,3.18,,1.0,http://world-en.openfoodfacts.org/product/0017077109086/kefir-cultured-lowfat-milk-blueberry-lifeway,Beverages,Sweetened beverages,KEFIR CULTURED LOWFAT MILK BLUEBERRY | LIFEWAY
Kefir,Lifeway,unknown,4.0,38.05,3.7,0.05123,0.63,0.85,3.7,3.9,0.02,1.0,http://world-en.openfoodfacts.org/product/0017077122320/kefir-lifeway,unknown,unknown,KEFIR | LIFEWAY
Kefir Sabor Mango,Lifeway,unknown,,69.08,6.15,0.05123,1.84,3.12,6.15,4.1,0.02,,http://world-en.openfoodfacts.org/product/0017077157322/kefir-sabor-mango-lifeway,unknown,unknown,KEFIR SABOR MANGO | LIFEWAY
Original Bocadillo De Carne,Jack Link’s,unknown,,453.85,3.85,1.61538,15.38,38.46,7.69,19.23,0.0,,http://world-en.openfoodfacts.org/product/0017082886415/original-bocadillo-de-carne-jack-link-s,unknown,unknown,ORIGINAL BOCADILLO DE CARNE | JACK LINK’S
Johnsonville Salchichas Ahumadas Estilo Polaco,Jonhsonville,e,4.0,,1.51,0.907,9.08,27.2,3.03,12.1,0.0,3.0,http://world-en.openfoodfacts.org/product/0017782083787/johnsonville-salchichas-ahumadas-estilo-polaco-jonhsonville,Fish Meat Eggs,Processed meat,JOHNSONVILLE SALCHICHAS AHUMADAS ESTILO POLACO | JONHSONVILLE
Levadura instantanea,Tradi-Pan,not-applicable,,390.0,0.0,0.075,2.0,6.0,41.0,44.0,26.0,0.0,http://world-en.openfoodfacts.org/product/0017929111014/levadura-instantanea-tradi-pan,unknown,unknown,LEVADURA INSTANTANEA | TRADI-PAN
Ultra grapefruit melon,Michelle Ultra,unknown,,22.5,0.0,0.0,,,0.0,0.0,0.0,,http://world-en.openfoodfacts.org/product/0018200263392/ultra-grapefruit-melon-michelle-ultra,unknown,unknown,ULTRA GRAPEFRUIT MELON | MICHELLE ULTRA
Organic Cinnamon Harvest,Kashi,unknown,4.0,328.0,14.8,,0.0,1.64,78.7,11.5,11.5,0.0,http://world-en.openfoodfacts.org/product/0018627703174/organic-cinnamon-harvest-kashi,Cereals and potatoes,Breakfast cereals,ORGANIC CINNAMON HARVEST | KASHI
Honey Almond Flax Crunch,"Kashi,GO LEAN",c,4.0,385.0,23.1,0.269,0.962,9.62,67.3,17.3,15.4,0.0,http://world-en.openfoodfacts.org/product/0018627703396/honey-almond-flax-crunch-kashi,Cereals and potatoes,Breakfast cereals,"HONEY ALMOND FLAX CRUNCH | KASHI,GO LEAN"
GO Toasted Berry Crisp Cereal,Kashi,c,4.0,358.0,18.9,0.283,0.943,7.55,67.9,17.0,17.0,3.0,http://world-en.openfoodfacts.org/product/0018627703488/go-toasted-berry-crisp-cereal-kashi,Cereals and potatoes,Breakfast cereals,GO TOASTED BERRY CRISP CEREAL | KASHI
Go Lean Crisp Toasted Cinnamon,"Kashi,Kashi GO",c,4.0,339.0,17.7,0.323,0.806,8.06,59.7,21.0,17.7,2.0,http://world-en.openfoodfacts.org/product/0018627703655/go-lean-crisp-toasted-cinnamon-kashi,Cereals and potatoes,Breakfast cereals,"GO LEAN CRISP TOASTED CINNAMON | KASHI,KASHI GO"
Icee Ositos De Gomita,Canel’s,unknown,,352.0,62.8,0.085,,0.0,83.8,4.25,0.0,,http://world-en.openfoodfacts.org/product/0018804058011/icee-ositos-de-gomita-canel-s,unknown,unknown,ICEE OSITOS DE GOMITA | CANEL’S
ICEE Mini Jelly beans Sabor mora,Canel's,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0018804701351/icee-mini-jelly-beans-sabor-mora-canel-s,Sugary snacks,Sweets,ICEE MINI JELLY BEANS SABOR MORA | CANEL'S
Ositos De Gomita ICEE,Canel’s,unknown,,352.4,62.8,0.085,0.0,0.0,83.8,4.3,0.0,,http://world-en.openfoodfacts.org/product/0018804701429/ositos-de-gomita-icee-canel-s,unknown,unknown,OSITOS DE GOMITA ICEE | CANEL’S
limpiador de poros,biore,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/0019100228825/limpiador-de-poros-biore,unknown,unknown,LIMPIADOR DE POROS | BIORE
Aceite de oliva extra virgen Oro Verde,Casa Olearia Carapelli,b,2.0,,0.0,0.0,13.0,91.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/0019521100014/aceite-de-oliva-extra-virgen-oro-verde-casa-olearia-carapelli,Fat and sauces,Fats,ACEITE DE OLIVA EXTRA VIRGEN ORO VERDE | CASA OLEARIA CARAPELLI
Aceite De Oliva,Frantoliva,unknown,,820.0,,0.0,13.0,91.0,0.0,0.0,0.0,,http://world-en.openfoodfacts.org/product/0019521100106/aceite-de-oliva-frantoliva,unknown,unknown,ACEITE DE OLIVA | FRANTOLIVA
